Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_QName,Geo_FIPS,Geo_AREALAND,Geo_AREAWATR,Geo_PLACESE,Geo_ZCTA3,SE_A14006_001
"ACSSF","pa","140","00",,,,"42","101",,,"006300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101006300","Census Tract 63",,,"Census Tract 63, Philadelphia County, Pennsylvania","42101006300","555597","0",,,32997
"ACSSF","pa","140","00",,,,"42","101",,,"006400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101006400","Census Tract 64",,,"Census Tract 64, Philadelphia County, Pennsylvania","42101006400","642367","16085",,,42469
"ACSSF","pa","140","00",,,,"42","101",,,"006500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101006500","Census Tract 65",,,"Census Tract 65, Philadelphia County, Pennsylvania","42101006500","1114276","29457",,,48173
"ACSSF","pa","140","00",,,,"42","101",,,"006600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101006600","Census Tract 66",,,"Census Tract 66, Philadelphia County, Pennsylvania","42101006600","651243","0",,,27206
"ACSSF","pa","140","00",,,,"42","101",,,"006700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101006700","Census Tract 67",,,"Census Tract 67, Philadelphia County, Pennsylvania","42101006700","1001468","0",,,43220
"ACSSF","pa","140","00",,,,"42","101",,,"007000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101007000","Census Tract 70",,,"Census Tract 70, Philadelphia County, Pennsylvania","42101007000","469586","0",,,41206
"ACSSF","pa","140","00",,,,"42","101",,,"007101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101007101","Census Tract 71.01",,,"Census Tract 71.01, Philadelphia County, Pennsylvania","42101007101","253257","0",,,44286
"ACSSF","pa","140","00",,,,"42","101",,,"007102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101007102","Census Tract 71.02",,,"Census Tract 71.02, Philadelphia County, Pennsylvania","42101007102","415761","0",,,40602
"ACSSF","pa","140","00",,,,"42","101",,,"007200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101007200","Census Tract 72",,,"Census Tract 72, Philadelphia County, Pennsylvania","42101007200","502743","0",,,50660
"ACSSF","pa","140","00",,,,"42","101",,,"007300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101007300","Census Tract 73",,,"Census Tract 73, Philadelphia County, Pennsylvania","42101007300","386471","0",,,71106
"ACSSF","pa","140","00",,,,"42","101",,,"007400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101007400","Census Tract 74",,,"Census Tract 74, Philadelphia County, Pennsylvania","42101007400","676057","0",,,36250
"ACSSF","pa","140","00",,,,"42","101",,,"007700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101007700","Census Tract 77",,,"Census Tract 77, Philadelphia County, Pennsylvania","42101007700","322266","0",,,60817
"ACSSF","pa","140","00",,,,"42","101",,,"007800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101007800","Census Tract 78",,,"Census Tract 78, Philadelphia County, Pennsylvania","42101007800","426722","0",,,63348
"ACSSF","pa","140","00",,,,"42","101",,,"007900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101007900","Census Tract 79",,,"Census Tract 79, Philadelphia County, Pennsylvania","42101007900","377951","0",,,85018
"ACSSF","pa","140","00",,,,"42","101",,,"008000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101008000","Census Tract 80",,,"Census Tract 80, Philadelphia County, Pennsylvania","42101008000","430891","0",,,70526
"ACSSF","pa","140","00",,,,"42","101",,,"008101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101008101","Census Tract 81.01",,,"Census Tract 81.01, Philadelphia County, Pennsylvania","42101008101","243881","0",,,47614
"ACSSF","pa","140","00",,,,"42","101",,,"008102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101008102","Census Tract 81.02",,,"Census Tract 81.02, Philadelphia County, Pennsylvania","42101008102","362526","0",,,53289
"ACSSF","pa","140","00",,,,"42","101",,,"008200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101008200","Census Tract 82",,,"Census Tract 82, Philadelphia County, Pennsylvania","42101008200","832282","11202",,,35518
"ACSSF","pa","140","00",,,,"42","101",,,"008301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101008301","Census Tract 83.01",,,"Census Tract 83.01, Philadelphia County, Pennsylvania","42101008301","510556","6714",,,35174
"ACSSF","pa","140","00",,,,"42","101",,,"008302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101008302","Census Tract 83.02",,,"Census Tract 83.02, Philadelphia County, Pennsylvania","42101008302","425236","0",,,29571
"ACSSF","pa","140","00",,,,"42","101",,,"008400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101008400","Census Tract 84",,,"Census Tract 84, Philadelphia County, Pennsylvania","42101008400","501763","0",,,53182
"ACSSF","pa","140","00",,,,"42","101",,,"008500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101008500","Census Tract 85",,,"Census Tract 85, Philadelphia County, Pennsylvania","42101008500","621445","0",,,45747
"ACSSF","pa","140","00",,,,"42","101",,,"008601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101008601","Census Tract 86.01",,,"Census Tract 86.01, Philadelphia County, Pennsylvania","42101008601","252482","0",,,87875
"ACSSF","pa","140","00",,,,"42","101",,,"008602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101008602","Census Tract 86.02",,,"Census Tract 86.02, Philadelphia County, Pennsylvania","42101008602","369141","0",,,32127
"ACSSF","pa","140","00",,,,"42","101",,,"008701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101008701","Census Tract 87.01",,,"Census Tract 87.01, Philadelphia County, Pennsylvania","42101008701","259543","0",,,61621
"ACSSF","pa","140","00",,,,"42","101",,,"008702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101008702","Census Tract 87.02",,,"Census Tract 87.02, Philadelphia County, Pennsylvania","42101008702","283544","0",,,56181
"ACSSF","pa","140","00",,,,"42","101",,,"008801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101008801","Census Tract 88.01",,,"Census Tract 88.01, Philadelphia County, Pennsylvania","42101008801","184674","0",,,33990
"ACSSF","pa","140","00",,,,"42","101",,,"008802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101008802","Census Tract 88.02",,,"Census Tract 88.02, Philadelphia County, Pennsylvania","42101008802","395055","0",,,31293
"ACSSF","pa","140","00",,,,"42","101",,,"009000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101009000","Census Tract 90",,,"Census Tract 90, Philadelphia County, Pennsylvania","42101009000","525631","0",,,38976
"ACSSF","pa","140","00",,,,"42","101",,,"009100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101009100","Census Tract 91",,,"Census Tract 91, Philadelphia County, Pennsylvania","42101009100","425574","0",,,35139
"ACSSF","pa","140","00",,,,"42","101",,,"009200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101009200","Census Tract 92",,,"Census Tract 92, Philadelphia County, Pennsylvania","42101009200","512010","0",,,54271
"ACSSF","pa","140","00",,,,"42","101",,,"009300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101009300","Census Tract 93",,,"Census Tract 93, Philadelphia County, Pennsylvania","42101009300","401596","0",,,40933
"ACSSF","pa","140","00",,,,"42","101",,,"009400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101009400","Census Tract 94",,,"Census Tract 94, Philadelphia County, Pennsylvania","42101009400","366714","0",,,30335
"ACSSF","pa","140","00",,,,"42","101",,,"009500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101009500","Census Tract 95",,,"Census Tract 95, Philadelphia County, Pennsylvania","42101009500","319094","0",,,32935
"ACSSF","pa","140","00",,,,"42","101",,,"009600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101009600","Census Tract 96",,,"Census Tract 96, Philadelphia County, Pennsylvania","42101009600","405273","0",,,42297
"ACSSF","pa","140","00",,,,"42","101",,,"009801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101009801","Census Tract 98.01",,,"Census Tract 98.01, Philadelphia County, Pennsylvania","42101009801","297978","0",,,75446
"ACSSF","pa","140","00",,,,"42","101",,,"009802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101009802","Census Tract 98.02",,,"Census Tract 98.02, Philadelphia County, Pennsylvania","42101009802","613208","0",,,79531
"ACSSF","pa","140","00",,,,"42","101",,,"010000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101010000","Census Tract 100",,,"Census Tract 100, Philadelphia County, Pennsylvania","42101010000","497692","0",,,54871
"ACSSF","pa","140","00",,,,"42","101",,,"010100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101010100","Census Tract 101",,,"Census Tract 101, Philadelphia County, Pennsylvania","42101010100","601423","0",,,46492
"ACSSF","pa","140","00",,,,"42","101",,,"010200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101010200","Census Tract 102",,,"Census Tract 102, Philadelphia County, Pennsylvania","42101010200","360619","0",,,23750
"ACSSF","pa","140","00",,,,"42","101",,,"010300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101010300","Census Tract 103",,,"Census Tract 103, Philadelphia County, Pennsylvania","42101010300","281275","0",,,32045
"ACSSF","pa","140","00",,,,"42","101",,,"010400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101010400","Census Tract 104",,,"Census Tract 104, Philadelphia County, Pennsylvania","42101010400","473022","0",,,31063
"ACSSF","pa","140","00",,,,"42","101",,,"010500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101010500","Census Tract 105",,,"Census Tract 105, Philadelphia County, Pennsylvania","42101010500","657748","0",,,38581
"ACSSF","pa","140","00",,,,"42","101",,,"010600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101010600","Census Tract 106",,,"Census Tract 106, Philadelphia County, Pennsylvania","42101010600","265467","0",,,19013
"ACSSF","pa","140","00",,,,"42","101",,,"010700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101010700","Census Tract 107",,,"Census Tract 107, Philadelphia County, Pennsylvania","42101010700","461045","0",,,42569
"ACSSF","pa","140","00",,,,"42","101",,,"010800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101010800","Census Tract 108",,,"Census Tract 108, Philadelphia County, Pennsylvania","42101010800","585732","0",,,32999
"ACSSF","pa","140","00",,,,"42","101",,,"010900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101010900","Census Tract 109",,,"Census Tract 109, Philadelphia County, Pennsylvania","42101010900","286242","0",,,31343
"ACSSF","pa","140","00",,,,"42","101",,,"011000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101011000","Census Tract 110",,,"Census Tract 110, Philadelphia County, Pennsylvania","42101011000","508471","0",,,29122
"ACSSF","pa","140","00",,,,"42","101",,,"011100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101011100","Census Tract 111",,,"Census Tract 111, Philadelphia County, Pennsylvania","42101011100","1301617","0",,,47632
"ACSSF","pa","140","00",,,,"42","101",,,"011200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101011200","Census Tract 112",,,"Census Tract 112, Philadelphia County, Pennsylvania","42101011200","503153","0",,,28958
"ACSSF","pa","140","00",,,,"42","101",,,"011300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101011300","Census Tract 113",,,"Census Tract 113, Philadelphia County, Pennsylvania","42101011300","335526","0",,,44545
"ACSSF","pa","140","00",,,,"42","101",,,"011400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101011400","Census Tract 114",,,"Census Tract 114, Philadelphia County, Pennsylvania","42101011400","972947","0",,,44416
"ACSSF","pa","140","00",,,,"42","101",,,"011500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101011500","Census Tract 115",,,"Census Tract 115, Philadelphia County, Pennsylvania","42101011500","370456","0",,,87349
"ACSSF","pa","140","00",,,,"42","101",,,"011700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101011700","Census Tract 117",,,"Census Tract 117, Philadelphia County, Pennsylvania","42101011700","654025","0",,,127083
"ACSSF","pa","140","00",,,,"42","101",,,"011800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101011800","Census Tract 118",,,"Census Tract 118, Philadelphia County, Pennsylvania","42101011800","914502","0",,,35515
"ACSSF","pa","140","00",,,,"42","101",,,"011900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101011900","Census Tract 119",,,"Census Tract 119, Philadelphia County, Pennsylvania","42101011900","690906","0",,,63628
"ACSSF","pa","140","00",,,,"42","101",,,"012000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101012000","Census Tract 120",,,"Census Tract 120, Philadelphia County, Pennsylvania","42101012000","600670","0",,,61483
"ACSSF","pa","140","00",,,,"42","101",,,"012100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101012100","Census Tract 121",,,"Census Tract 121, Philadelphia County, Pennsylvania","42101012100","876796","5378",,,53377
"ACSSF","pa","140","00",,,,"42","101",,,"012201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101012201","Census Tract 122.01",,,"Census Tract 122.01, Philadelphia County, Pennsylvania","42101012201","376738","2325",,,42782
"ACSSF","pa","140","00",,,,"42","101",,,"012203",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101012203","Census Tract 122.03",,,"Census Tract 122.03, Philadelphia County, Pennsylvania","42101012203","227697","0",,,63409
"ACSSF","pa","140","00",,,,"42","101",,,"012204",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101012204","Census Tract 122.04",,,"Census Tract 122.04, Philadelphia County, Pennsylvania","42101012204","879459","56473",,,46037
"ACSSF","pa","140","00",,,,"42","101",,,"012501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101012501","Census Tract 125.01",,,"Census Tract 125.01, Philadelphia County, Pennsylvania","42101012501","295431","0",,,82700
"ACSSF","pa","140","00",,,,"42","101",,,"012502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101012502","Census Tract 125.02",,,"Census Tract 125.02, Philadelphia County, Pennsylvania","42101012502","569430","32791",,,109602
"ACSSF","pa","140","00",,,,"42","101",,,"013100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101013100","Census Tract 131",,,"Census Tract 131, Philadelphia County, Pennsylvania","42101013100","322156","0",,,31924
"ACSSF","pa","140","00",,,,"42","101",,,"013200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101013200","Census Tract 132",,,"Census Tract 132, Philadelphia County, Pennsylvania","42101013200","426669","0",,,44299
"ACSSF","pa","140","00",,,,"42","101",,,"013300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101013300","Census Tract 133",,,"Census Tract 133, Philadelphia County, Pennsylvania","42101013300","357932","0",,,98373
"ACSSF","pa","140","00",,,,"42","101",,,"013401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101013401","Census Tract 134.01",,,"Census Tract 134.01, Philadelphia County, Pennsylvania","42101013401","164058","0",,,147361
"ACSSF","pa","140","00",,,,"42","101",,,"013402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101013402","Census Tract 134.02",,,"Census Tract 134.02, Philadelphia County, Pennsylvania","42101013402","238612","0",,,92500
"ACSSF","pa","140","00",,,,"42","101",,,"013500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101013500","Census Tract 135",,,"Census Tract 135, Philadelphia County, Pennsylvania","42101013500","404892","0",,,146792
"ACSSF","pa","140","00",,,,"42","101",,,"013601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101013601","Census Tract 136.01",,,"Census Tract 136.01, Philadelphia County, Pennsylvania","42101013601","175316","0",,,108867
"ACSSF","pa","140","00",,,,"42","101",,,"013602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101013602","Census Tract 136.02",,,"Census Tract 136.02, Philadelphia County, Pennsylvania","42101013602","246812","0",,,131705
"ACSSF","pa","140","00",,,,"42","101",,,"013701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101013701","Census Tract 137.01",,,"Census Tract 137.01, Philadelphia County, Pennsylvania","42101013701","264473","0",,,94396
"ACSSF","pa","140","00",,,,"42","101",,,"013702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101013702","Census Tract 137.02",,,"Census Tract 137.02, Philadelphia County, Pennsylvania","42101013702","325261","0",,,82660
"ACSSF","pa","140","00",,,,"42","101",,,"013800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101013800","Census Tract 138",,,"Census Tract 138, Philadelphia County, Pennsylvania","42101013800","341257","0",,,63523
"ACSSF","pa","140","00",,,,"42","101",,,"013900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101013900","Census Tract 139",,,"Census Tract 139, Philadelphia County, Pennsylvania","42101013900","562937","0",,,52741
"ACSSF","pa","140","00",,,,"42","101",,,"014000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101014000","Census Tract 140",,,"Census Tract 140, Philadelphia County, Pennsylvania","42101014000","439804","0",,,49234
"ACSSF","pa","140","00",,,,"42","101",,,"014100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101014100","Census Tract 141",,,"Census Tract 141, Philadelphia County, Pennsylvania","42101014100","562140","0",,,21211
"ACSSF","pa","140","00",,,,"42","101",,,"014201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101014201","Census Tract 142.01",,,"Census Tract 142.01, Philadelphia County, Pennsylvania","42101014201","290725","0",,,149475
"ACSSF","pa","140","00",,,,"42","101",,,"014202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101014202","Census Tract 142.02",,,"Census Tract 142.02, Philadelphia County, Pennsylvania","42101014202","514671","305265",,,101488
"ACSSF","pa","140","00",,,,"42","101",,,"014300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101014300","Census Tract 143",,,"Census Tract 143, Philadelphia County, Pennsylvania","42101014300","570961","282807",,,127520
"ACSSF","pa","140","00",,,,"42","101",,,"014400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101014400","Census Tract 144",,,"Census Tract 144, Philadelphia County, Pennsylvania","42101014400","609443","0",,,129023
"ACSSF","pa","140","00",,,,"42","101",,,"014500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101014500","Census Tract 145",,,"Census Tract 145, Philadelphia County, Pennsylvania","42101014500","321465","0",,,42619
"ACSSF","pa","140","00",,,,"42","101",,,"014600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101014600","Census Tract 146",,,"Census Tract 146, Philadelphia County, Pennsylvania","42101014600","445048","0",,,51563
"ACSSF","pa","140","00",,,,"42","101",,,"014700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101014700","Census Tract 147",,,"Census Tract 147, Philadelphia County, Pennsylvania","42101014700","337677","0",,,26018
"ACSSF","pa","140","00",,,,"42","101",,,"014800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101014800","Census Tract 148",,,"Census Tract 148, Philadelphia County, Pennsylvania","42101014800","191125","0",,,
"ACSSF","pa","140","00",,,,"42","101",,,"014900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101014900","Census Tract 149",,,"Census Tract 149, Philadelphia County, Pennsylvania","42101014900","453220","0",,,37431
"ACSSF","pa","140","00",,,,"42","101",,,"015101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101015101","Census Tract 151.01",,,"Census Tract 151.01, Philadelphia County, Pennsylvania","42101015101","193072","0",,,48019
"ACSSF","pa","140","00",,,,"42","101",,,"015102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101015102","Census Tract 151.02",,,"Census Tract 151.02, Philadelphia County, Pennsylvania","42101015102","556564","0",,,22720
"ACSSF","pa","140","00",,,,"42","101",,,"015200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101015200","Census Tract 152",,,"Census Tract 152, Philadelphia County, Pennsylvania","42101015200","669100","0",,,42256
"ACSSF","pa","140","00",,,,"42","101",,,"015300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101015300","Census Tract 153",,,"Census Tract 153, Philadelphia County, Pennsylvania","42101015300","469148","0",,,30915
"ACSSF","pa","140","00",,,,"42","101",,,"015600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101015600","Census Tract 156",,,"Census Tract 156, Philadelphia County, Pennsylvania","42101015600","429566","0",,,64125
"ACSSF","pa","140","00",,,,"42","101",,,"015700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101015700","Census Tract 157",,,"Census Tract 157, Philadelphia County, Pennsylvania","42101015700","485072","0",,,88125
"ACSSF","pa","140","00",,,,"42","101",,,"015800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101015800","Census Tract 158",,,"Census Tract 158, Philadelphia County, Pennsylvania","42101015800","580215","0",,,116629
"ACSSF","pa","140","00",,,,"42","101",,,"016001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101016001","Census Tract 160.01",,,"Census Tract 160.01, Philadelphia County, Pennsylvania","42101016001","330018","0",,,111170
"ACSSF","pa","140","00",,,,"42","101",,,"016002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101016002","Census Tract 160.02",,,"Census Tract 160.02, Philadelphia County, Pennsylvania","42101016002","391013","0",,,110681
"ACSSF","pa","140","00",,,,"42","101",,,"016100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101016100","Census Tract 161",,,"Census Tract 161, Philadelphia County, Pennsylvania","42101016100","707749","0",,,102324
"ACSSF","pa","140","00",,,,"42","101",,,"016200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101016200","Census Tract 162",,,"Census Tract 162, Philadelphia County, Pennsylvania","42101016200","364983","0",,,39009
"ACSSF","pa","140","00",,,,"42","101",,,"016300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101016300","Census Tract 163",,,"Census Tract 163, Philadelphia County, Pennsylvania","42101016300","572226","0",,,39872
"ACSSF","pa","140","00",,,,"42","101",,,"016400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101016400","Census Tract 164",,,"Census Tract 164, Philadelphia County, Pennsylvania","42101016400","485081","0",,,24497
"ACSSF","pa","140","00",,,,"42","101",,,"016500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101016500","Census Tract 165",,,"Census Tract 165, Philadelphia County, Pennsylvania","42101016500","394661","0",,,
"ACSSF","pa","140","00",,,,"42","101",,,"016600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101016600","Census Tract 166",,,"Census Tract 166, Philadelphia County, Pennsylvania","42101016600","261132","0",,,57778
"ACSSF","pa","140","00",,,,"42","101",,,"016701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101016701","Census Tract 167.01",,,"Census Tract 167.01, Philadelphia County, Pennsylvania","42101016701","254216","0",,,52656
"ACSSF","pa","140","00",,,,"42","101",,,"016702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101016702","Census Tract 167.02",,,"Census Tract 167.02, Philadelphia County, Pennsylvania","42101016702","355103","0",,,34063
"ACSSF","pa","140","00",,,,"42","101",,,"016800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101016800","Census Tract 168",,,"Census Tract 168, Philadelphia County, Pennsylvania","42101016800","581132","0",,,27100
"ACSSF","pa","140","00",,,,"42","101",,,"016901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101016901","Census Tract 169.01",,,"Census Tract 169.01, Philadelphia County, Pennsylvania","42101016901","512906","0",,,38958
"ACSSF","pa","140","00",,,,"42","101",,,"016902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101016902","Census Tract 169.02",,,"Census Tract 169.02, Philadelphia County, Pennsylvania","42101016902","563694","0",,,22422
"ACSSF","pa","140","00",,,,"42","101",,,"017000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101017000","Census Tract 170",,,"Census Tract 170, Philadelphia County, Pennsylvania","42101017000","1571911","53598",,,36677
"ACSSF","pa","140","00",,,,"42","101",,,"017100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101017100","Census Tract 171",,,"Census Tract 171, Philadelphia County, Pennsylvania","42101017100","1140891","0",,,27300
"ACSSF","pa","140","00",,,,"42","101",,,"017201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101017201","Census Tract 172.01",,,"Census Tract 172.01, Philadelphia County, Pennsylvania","42101017201","262958","0",,,26313
"ACSSF","pa","140","00",,,,"42","101",,,"017202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101017202","Census Tract 172.02",,,"Census Tract 172.02, Philadelphia County, Pennsylvania","42101017202","290610","0",,,48229
"ACSSF","pa","140","00",,,,"42","101",,,"017300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101017300","Census Tract 173",,,"Census Tract 173, Philadelphia County, Pennsylvania","42101017300","874587","0",,,26875
"ACSSF","pa","140","00",,,,"42","101",,,"017400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101017400","Census Tract 174",,,"Census Tract 174, Philadelphia County, Pennsylvania","42101017400","353985","0",,,35528
"ACSSF","pa","140","00",,,,"42","101",,,"017500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101017500","Census Tract 175",,,"Census Tract 175, Philadelphia County, Pennsylvania","42101017500","719916","6252",,,30823
"ACSSF","pa","140","00",,,,"42","101",,,"017601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101017601","Census Tract 176.01",,,"Census Tract 176.01, Philadelphia County, Pennsylvania","42101017601","579128","0",,,27006
